Vehicle ID,Car Sensor Type,Sensor Status,Speed (km/h),Location,Battery Level (%),Connection Type,Event Logs,Vehicle Usage,Attack Type,Protocol,Label
VID8756,Radar,Faulty,61,"(57.83212, 59.92897)",40,Cellular,46,Occasionally,Jamming,TCP,compromised
VID4274,Radar,Disabled,35,"(24.10255, 56.58566)",36,Wi-Fi,31,Daily,None,None,normal
VID8753,LIDAR,Normal,22,"(53.1923, 48.19749)",54,Cellular,4,Daily,None,None,normal
VID2476,Radar,Normal,77,"(12.41262, 77.65529)",31,Wi-Fi,82,Weekly,DDoS,UDP,compromised
VID9954,Camera,Normal,116,"(27.32848, 75.90964)",26,Bluetooth,52,Weekly,Spoofing,Wi-Fi,compromised
VID8002,ECU,Normal,53,"(22.68705, 89.74872)",77,Wi-Fi,15,Daily,None,None,normal
VID4715,ECU,Disabled,93,"(61.51899, 79.19576)",51,Bluetooth,31,Weekly,None,None,normal
VID8699,Camera,Normal,94,"(36.3036, 66.1986)",90,Bluetooth,4,Daily,None,None,normal
VID3761,Radar,Normal,95,"(64.89219, 42.47572)",71,Bluetooth,70,Weekly,MITM,Wi-Fi,compromised
VID3498,Radar,Normal,16,"(20.7259, 77.48114)",62,Bluetooth,98,Daily,Jamming,Wi-Fi,compromised
VID9651,GPS,Normal,54,"(69.18366, 23.87526)",28,Bluetooth,39,Weekly,None,None,normal
VID4531,Radar,Normal,69,"(53.19878, 34.65022)",84,Cellular,15,Weekly,None,None,normal
VID8547,LIDAR,Faulty,62,"(81.61824, 85.00917)",86,Wi-Fi,6,Weekly,MITM,Wi-Fi,compromised
VID9898,Camera,Disabled,86,"(47.78652, 66.38019)",72,Bluetooth,98,Daily,Jamming,Zigbee,compromised
VID3236,Camera,Normal,24,"(18.10978, 87.92436)",94,Cellular,27,Weekly,None,None,normal
VID3249,LIDAR,Normal,89,"(88.88209, 37.22691)",87,Wi-Fi,16,Occasionally,None,None,normal
VID5919,Camera,Faulty,103,"(87.16002, 50.68666)",92,Wi-Fi,15,Daily,None,None,compromised
VID7800,LIDAR,Disabled,16,"(31.1204, 89.90566)",26,Cellular,53,Occasionally,None,None,compromised
VID6991,GPS,Disabled,82,"(31.8123, 31.97046)",40,Bluetooth,45,Weekly,None,None,normal
VID2389,ECU,Faulty,115,"(76.83162, 19.77182)",85,Cellular,23,Daily,MITM,Bluetooth,compromised
VID4044,Radar,Faulty,102,"(17.01537, 34.55895)",57,Cellular,98,Daily,Spoofing,TCP,compromised
VID8530,LIDAR,Faulty,3,"(31.45317, 13.24071)",27,Bluetooth,33,Daily,None,None,compromised
VID1096,ECU,Normal,117,"(52.2417, 33.82223)",67,Cellular,1,Daily,None,None,normal
VID3523,LIDAR,Disabled,85,"(11.65755, 64.53375)",63,Bluetooth,58,Occasionally,MITM,Wi-Fi,compromised
VID7889,ECU,Disabled,36,"(80.60724, 79.78893)",75,Bluetooth,70,Occasionally,Jamming,Wi-Fi,compromised
VID5868,ECU,Faulty,111,"(44.33414, 22.81968)",22,Wi-Fi,69,Daily,DDoS,UDP,compromised
VID9847,Radar,Normal,69,"(82.38294, 16.83801)",61,Bluetooth,49,Daily,None,None,normal
VID8539,Radar,Faulty,93,"(59.89001, 63.9659)",30,Bluetooth,64,Daily,Jamming,Zigbee,compromised
VID2964,Camera,Normal,69,"(89.72286, 42.26633)",38,Cellular,12,Daily,None,None,normal
VID6542,ECU,Normal,31,"(30.35407, 89.09317)",66,Bluetooth,46,Daily,None,None,normal
VID7430,Camera,Disabled,102,"(43.95378, 85.8668)",79,Cellular,5,Weekly,None,None,normal
VID3976,ECU,Normal,96,"(71.54115, 73.26933)",28,Bluetooth,42,Weekly,None,None,normal
VID1465,Camera,Disabled,47,"(82.4708, 30.83209)",34,Wi-Fi,99,Daily,Jamming,UDP,compromised
VID5676,ECU,Disabled,36,"(83.28462, 20.34394)",42,Bluetooth,42,Weekly,None,None,normal
VID5291,GPS,Normal,103,"(16.77874, 30.78316)",29,Wi-Fi,21,Occasionally,None,None,normal
VID6765,Radar,Normal,115,"(87.1609, 64.20852)",86,Cellular,97,Weekly,Spoofing,TCP,compromised
VID8229,Camera,Faulty,38,"(76.27439, 25.21656)",43,Cellular,10,Daily,Jamming,UDP,compromised
VID5036,LIDAR,Faulty,109,"(15.1654, 25.85264)",61,Bluetooth,41,Daily,DDoS,Wi-Fi,compromised
VID7964,Camera,Disabled,78,"(56.19083, 79.73891)",79,Cellular,89,Daily,DDoS,Wi-Fi,compromised
VID2073,Camera,Disabled,11,"(61.34134, 69.6074)",100,Wi-Fi,7,Occasionally,None,None,normal
VID4197,Radar,Normal,57,"(19.7629, 67.92714)",25,Wi-Fi,66,Weekly,Spoofing,Bluetooth,compromised
VID1256,GPS,Normal,28,"(60.10481, 12.90757)",74,Cellular,25,Occasionally,None,None,normal
VID6763,GPS,Disabled,90,"(57.6559, 78.1578)",28,Bluetooth,8,Occasionally,None,None,normal
VID7894,GPS,Normal,56,"(47.02796, 49.54625)",81,Cellular,15,Weekly,None,None,normal
VID7177,Camera,Normal,57,"(58.10421, 72.43288)",59,Cellular,66,Occasionally,DDoS,Bluetooth,compromised
VID2874,Camera,Faulty,100,"(39.92998, 49.72613)",98,Wi-Fi,27,Weekly,Jamming,TCP,compromised
VID3810,ECU,Faulty,78,"(32.90168, 37.89339)",99,Bluetooth,0,Occasionally,Jamming,Bluetooth,compromised
VID8771,LIDAR,Disabled,71,"(26.21384, 87.5476)",71,Bluetooth,10,Occasionally,None,None,normal
VID3495,Radar,Disabled,35,"(61.64103, 23.12997)",63,Bluetooth,62,Weekly,Jamming,TCP,compromised
VID8383,Camera,Normal,21,"(29.21075, 79.51661)",31,Cellular,1,Daily,None,None,normal
VID3291,ECU,Disabled,76,"(76.04949, 44.52167)",87,Bluetooth,45,Daily,None,None,normal
VID2556,ECU,Disabled,84,"(13.4293, 33.53527)",29,Cellular,66,Weekly,None,None,compromised
VID9728,LIDAR,Disabled,49,"(45.78472, 30.54261)",52,Cellular,1,Daily,None,None,normal
VID9626,LIDAR,Normal,97,"(64.69374, 64.13377)",47,Bluetooth,16,Occasionally,None,None,normal
VID7235,Radar,Disabled,103,"(52.59942, 82.29736)",36,Bluetooth,35,Weekly,None,None,normal
VID6094,GPS,Faulty,76,"(69.48794, 15.02007)",50,Cellular,96,Weekly,DDoS,Zigbee,compromised
VID3660,Camera,Faulty,109,"(39.23628, 28.46709)",40,Wi-Fi,0,Daily,MITM,TCP,compromised
VID7605,ECU,Faulty,51,"(76.80564, 27.89519)",81,Bluetooth,79,Daily,Jamming,Wi-Fi,compromised
VID6360,LIDAR,Normal,89,"(15.68396, 15.14467)",39,Bluetooth,14,Daily,None,None,normal
VID7324,LIDAR,Disabled,59,"(58.38011, 32.22506)",47,Cellular,25,Weekly,None,None,normal
VID2464,Camera,Disabled,43,"(11.87648, 25.94575)",93,Cellular,67,Occasionally,Spoofing,TCP,compromised
VID4517,ECU,Normal,12,"(69.71839, 53.30647)",37,Bluetooth,8,Daily,None,None,normal
VID3456,GPS,Disabled,110,"(66.98269, 53.82732)",50,Cellular,44,Occasionally,None,None,normal
VID4626,ECU,Disabled,114,"(22.8016, 58.26324)",32,Cellular,89,Occasionally,Jamming,Wi-Fi,compromised
VID5361,LIDAR,Disabled,89,"(48.7612, 78.8973)",31,Wi-Fi,48,Occasionally,None,None,normal
VID3706,Radar,Disabled,67,"(79.34503, 77.40397)",97,Cellular,29,Daily,None,None,normal
VID2163,GPS,Disabled,104,"(47.59973, 39.8364)",29,Wi-Fi,81,Weekly,MITM,Zigbee,compromised
VID2247,Radar,Normal,31,"(51.2825, 10.61092)",54,Wi-Fi,73,Occasionally,DDoS,Zigbee,compromised
VID9463,ECU,Normal,107,"(84.51575, 55.15042)",54,Cellular,26,Daily,None,None,normal
VID9071,ECU,Faulty,66,"(88.53448, 20.86856)",69,Bluetooth,89,Daily,None,None,compromised
VID7576,ECU,Normal,8,"(59.49586, 41.66477)",40,Cellular,66,Occasionally,Jamming,Zigbee,compromised
VID3514,ECU,Normal,27,"(44.71833, 64.82779)",26,Bluetooth,51,Weekly,DDoS,UDP,compromised
VID1246,LIDAR,Normal,40,"(81.88587, 88.55417)",94,Wi-Fi,70,Weekly,MITM,TCP,compromised
VID1387,Radar,Disabled,98,"(59.87657, 33.82424)",29,Wi-Fi,100,Daily,Jamming,Bluetooth,compromised
VID2964,Camera,Normal,3,"(54.18858, 49.99651)",76,Cellular,24,Occasionally,None,None,normal
VID7066,GPS,Normal,83,"(54.11955, 30.483)",91,Bluetooth,78,Weekly,None,None,compromised
VID1428,ECU,Faulty,117,"(72.35952, 67.9721)",51,Wi-Fi,84,Daily,MITM,UDP,compromised
VID8633,ECU,Disabled,95,"(18.13939, 74.22783)",70,Cellular,7,Weekly,None,None,normal
VID9898,Camera,Disabled,57,"(42.79789, 46.3839)",63,Bluetooth,17,Daily,None,None,normal
VID6896,LIDAR,Normal,69,"(88.78178, 68.14801)",23,Bluetooth,48,Weekly,None,None,normal
VID5969,Camera,Disabled,49,"(34.52234, 34.5178)",97,Bluetooth,77,Daily,Jamming,UDP,compromised
VID5952,ECU,Faulty,12,"(21.66378, 46.82014)",53,Bluetooth,77,Weekly,MITM,Zigbee,compromised
VID7317,ECU,Normal,0,"(18.6267, 49.34635)",87,Bluetooth,1,Daily,None,None,normal
VID8147,LIDAR,Faulty,39,"(13.14197, 57.14367)",85,Cellular,12,Weekly,MITM,UDP,compromised
VID2375,Radar,Normal,51,"(49.62512, 46.52056)",45,Bluetooth,31,Daily,None,None,normal
VID4754,Camera,Normal,109,"(73.21543, 43.64799)",83,Cellular,25,Daily,None,None,normal
VID9064,Camera,Faulty,86,"(20.63802, 21.38384)",36,Cellular,73,Occasionally,DDoS,TCP,compromised
VID1582,ECU,Faulty,84,"(51.09074, 89.68332)",21,Wi-Fi,39,Occasionally,DDoS,Zigbee,compromised
VID4431,GPS,Disabled,33,"(44.64291, 33.73918)",57,Wi-Fi,82,Weekly,Spoofing,Zigbee,compromised
VID2803,Radar,Normal,118,"(13.68649, 15.95035)",21,Wi-Fi,59,Occasionally,None,None,compromised
VID1186,Camera,Normal,75,"(86.9491, 19.15812)",98,Cellular,40,Occasionally,None,None,normal
VID9776,GPS,Disabled,75,"(45.77279, 64.13811)",25,Wi-Fi,26,Weekly,None,None,normal
VID1586,Radar,Faulty,81,"(63.87443, 16.39951)",29,Bluetooth,79,Daily,Spoofing,Zigbee,compromised
VID7280,GPS,Faulty,93,"(81.65823, 32.77107)",22,Bluetooth,69,Occasionally,MITM,Wi-Fi,compromised
VID8841,Camera,Normal,73,"(25.62858, 32.53578)",21,Cellular,8,Occasionally,None,None,normal
VID9043,ECU,Disabled,107,"(85.24785, 67.21447)",59,Wi-Fi,33,Weekly,None,None,normal
VID4932,LIDAR,Normal,16,"(65.87167, 21.73993)",28,Wi-Fi,0,Weekly,None,None,normal
VID9593,GPS,Normal,58,"(85.65799, 53.38894)",98,Cellular,48,Daily,None,None,normal
VID9069,LIDAR,Normal,68,"(12.53091, 63.20733)",35,Bluetooth,42,Daily,None,None,normal
VID7678,ECU,Normal,38,"(31.96882, 27.39042)",56,Wi-Fi,44,Weekly,None,None,normal
VID3253,Camera,Disabled,70,"(80.85493, 46.18615)",22,Wi-Fi,2,Occasionally,None,None,normal
VID4839,ECU,Disabled,77,"(25.4681, 85.018)",25,Bluetooth,79,Daily,MITM,Zigbee,compromised
VID1497,GPS,Normal,75,"(59.91565, 48.80182)",96,Wi-Fi,41,Occasionally,None,None,normal
VID5053,ECU,Normal,69,"(41.18079, 17.17793)",21,Wi-Fi,2,Daily,None,None,normal
VID3787,ECU,Normal,39,"(43.60648, 69.24764)",47,Cellular,64,Weekly,Jamming,Zigbee,compromised
VID2709,LIDAR,Normal,67,"(43.38965, 37.01648)",72,Wi-Fi,94,Daily,MITM,Wi-Fi,compromised
VID3629,Camera,Faulty,114,"(40.04748, 27.29092)",74,Bluetooth,90,Occasionally,None,None,compromised
VID7934,ECU,Disabled,74,"(35.47563, 73.58239)",31,Cellular,12,Occasionally,None,None,normal
VID1340,Camera,Disabled,112,"(31.92152, 20.04005)",62,Cellular,22,Daily,None,None,normal
VID5297,Camera,Normal,41,"(29.02721, 23.38096)",44,Cellular,82,Weekly,Jamming,TCP,compromised
VID7548,Camera,Disabled,34,"(28.08382, 43.64736)",98,Bluetooth,34,Weekly,None,None,normal
VID5922,LIDAR,Disabled,90,"(29.11729, 89.17505)",26,Bluetooth,96,Daily,None,None,compromised
VID7662,GPS,Faulty,19,"(85.32083, 26.8095)",69,Cellular,98,Occasionally,MITM,TCP,compromised
VID1329,Radar,Normal,64,"(64.83222, 28.08496)",34,Cellular,39,Occasionally,None,None,normal
VID4190,LIDAR,Faulty,89,"(89.90584, 19.08448)",58,Cellular,94,Daily,Spoofing,UDP,compromised
VID4120,Camera,Normal,32,"(85.31025, 72.74725)",79,Cellular,94,Weekly,DDoS,Zigbee,compromised
VID6292,Radar,Faulty,38,"(45.61598, 12.46434)",91,Cellular,1,Daily,Spoofing,Zigbee,compromised
VID2925,ECU,Disabled,94,"(84.23983, 34.30877)",72,Bluetooth,98,Weekly,MITM,Bluetooth,compromised
VID8305,Radar,Disabled,6,"(78.82057, 82.84437)",35,Wi-Fi,33,Occasionally,None,None,normal
VID7152,Camera,Normal,25,"(50.58373, 78.64859)",49,Wi-Fi,73,Daily,Jamming,Bluetooth,compromised
VID3683,ECU,Normal,104,"(39.06277, 41.88793)",39,Cellular,50,Occasionally,None,None,normal
VID1375,LIDAR,Normal,90,"(69.34341, 59.44715)",62,Wi-Fi,47,Weekly,None,None,normal
VID7988,Radar,Faulty,79,"(22.63536, 89.17689)",88,Bluetooth,21,Occasionally,DDoS,Zigbee,compromised
VID3389,Radar,Faulty,112,"(79.06504, 32.04171)",22,Bluetooth,65,Occasionally,None,None,compromised
VID8462,Radar,Normal,46,"(56.96953, 71.4096)",31,Bluetooth,51,Daily,Spoofing,UDP,compromised
VID8523,ECU,Normal,106,"(26.96365, 71.03771)",52,Cellular,51,Weekly,DDoS,UDP,compromised
VID2148,LIDAR,Disabled,31,"(69.49139, 34.84527)",20,Cellular,64,Daily,DDoS,TCP,compromised
VID2981,ECU,Normal,73,"(66.81168, 88.38563)",32,Wi-Fi,51,Weekly,Jamming,UDP,compromised
VID7789,LIDAR,Faulty,90,"(60.84335, 47.97584)",99,Wi-Fi,76,Daily,None,None,compromised
VID1514,ECU,Normal,102,"(27.10979, 60.60645)",71,Cellular,90,Daily,MITM,UDP,compromised
VID6368,Radar,Normal,98,"(55.05871, 45.42821)",99,Cellular,44,Daily,None,None,normal
VID7697,Radar,Faulty,24,"(17.80639, 39.54154)",20,Bluetooth,47,Occasionally,MITM,Bluetooth,compromised
VID6508,ECU,Disabled,38,"(84.98808, 74.02745)",73,Cellular,100,Occasionally,None,None,compromised
VID2181,GPS,Disabled,60,"(52.45819, 28.4813)",45,Wi-Fi,26,Occasionally,None,None,normal
VID2081,LIDAR,Normal,20,"(16.56166, 62.70898)",21,Wi-Fi,0,Weekly,None,None,normal
VID8873,Radar,Normal,24,"(12.38695, 42.02804)",65,Cellular,14,Occasionally,None,None,normal
VID6972,Camera,Faulty,27,"(76.44982, 73.87052)",92,Cellular,61,Daily,DDoS,UDP,compromised
VID9919,Radar,Disabled,22,"(80.32337, 16.93953)",41,Bluetooth,82,Daily,DDoS,Wi-Fi,compromised
VID9062,Radar,Disabled,55,"(36.34311, 41.83771)",41,Bluetooth,33,Weekly,None,None,normal
VID3353,Camera,Disabled,55,"(38.06255, 83.17129)",97,Bluetooth,44,Weekly,None,None,normal
VID2555,ECU,Normal,90,"(23.34112, 89.26984)",99,Cellular,41,Weekly,None,None,normal
VID2591,ECU,Faulty,66,"(10.11497, 57.79389)",79,Wi-Fi,0,Weekly,Jamming,TCP,compromised
VID6616,GPS,Normal,102,"(64.38492, 83.47288)",68,Bluetooth,27,Weekly,None,None,normal
VID7052,Camera,Disabled,62,"(12.37038, 89.61878)",100,Bluetooth,36,Occasionally,None,None,normal
VID6463,Camera,Normal,24,"(29.12551, 36.71729)",52,Bluetooth,52,Occasionally,None,None,compromised
VID8776,Radar,Normal,89,"(28.68519, 44.66443)",34,Bluetooth,62,Daily,None,None,compromised
VID5513,LIDAR,Faulty,120,"(51.49681, 49.49797)",66,Bluetooth,91,Daily,DDoS,UDP,compromised
VID7984,LIDAR,Normal,74,"(83.33601, 52.78866)",26,Wi-Fi,24,Occasionally,None,None,normal
VID7961,ECU,Disabled,76,"(24.22052, 60.73498)",84,Wi-Fi,48,Weekly,None,None,normal
VID8398,LIDAR,Faulty,12,"(56.57964, 27.70698)",36,Bluetooth,99,Daily,DDoS,Wi-Fi,compromised
VID4514,Camera,Disabled,55,"(16.98472, 35.67023)",60,Cellular,52,Weekly,None,None,compromised
VID1997,LIDAR,Disabled,20,"(13.54269, 14.42607)",85,Wi-Fi,29,Daily,None,None,normal
VID5369,Camera,Disabled,71,"(57.10603, 64.87138)",49,Wi-Fi,63,Occasionally,DDoS,TCP,compromised
VID8565,ECU,Faulty,75,"(65.5001, 10.65438)",87,Wi-Fi,48,Occasionally,Spoofing,Bluetooth,compromised
VID6053,LIDAR,Disabled,66,"(56.50641, 60.21846)",26,Cellular,45,Occasionally,None,None,normal
VID5373,Radar,Normal,19,"(68.79117, 12.53935)",66,Wi-Fi,13,Weekly,None,None,normal
VID4614,LIDAR,Normal,106,"(63.98321, 48.40688)",70,Bluetooth,18,Weekly,None,None,normal
VID6738,LIDAR,Normal,25,"(85.35287, 25.57574)",24,Bluetooth,41,Daily,None,None,normal
VID8804,ECU,Disabled,30,"(24.9513, 24.01388)",70,Cellular,12,Daily,None,None,normal
VID3171,ECU,Faulty,24,"(21.18026, 40.91562)",37,Cellular,47,Daily,Spoofing,Bluetooth,compromised
VID1304,ECU,Disabled,97,"(76.05046, 76.07558)",37,Bluetooth,80,Occasionally,Jamming,Wi-Fi,compromised
VID6478,ECU,Normal,90,"(24.23648, 55.62685)",33,Bluetooth,31,Occasionally,None,None,normal
VID8071,Camera,Disabled,12,"(75.40955, 32.14061)",58,Wi-Fi,46,Occasionally,None,None,normal
VID2119,Camera,Normal,44,"(37.18652, 64.79765)",38,Wi-Fi,46,Daily,None,None,normal
VID4967,Camera,Normal,72,"(37.41037, 62.55881)",85,Bluetooth,51,Weekly,MITM,Bluetooth,compromised
VID4176,Camera,Disabled,33,"(59.14793, 72.99662)",85,Cellular,50,Occasionally,None,None,normal
VID9303,GPS,Disabled,45,"(72.50636, 87.81598)",86,Cellular,99,Weekly,Spoofing,Wi-Fi,compromised
VID7925,Radar,Faulty,33,"(37.86258, 10.99181)",20,Wi-Fi,61,Daily,MITM,TCP,compromised
VID6194,Camera,Normal,10,"(81.50333, 48.11493)",97,Bluetooth,74,Daily,None,None,compromised
VID3058,Camera,Normal,106,"(77.02899, 24.42445)",78,Wi-Fi,6,Weekly,None,None,normal
VID8415,ECU,Normal,27,"(62.13689, 19.67141)",75,Cellular,83,Daily,Jamming,UDP,compromised
VID5808,Radar,Normal,11,"(22.75177, 73.79558)",84,Cellular,39,Occasionally,None,None,normal
VID3141,GPS,Normal,60,"(14.33256, 60.09875)",92,Wi-Fi,27,Daily,None,None,normal
VID7454,Camera,Normal,107,"(82.51849, 66.1234)",33,Bluetooth,99,Weekly,Jamming,Zigbee,compromised
VID5151,GPS,Faulty,69,"(31.12455, 45.83657)",30,Wi-Fi,73,Daily,Spoofing,Bluetooth,compromised
VID5366,Camera,Normal,16,"(44.38511, 12.69559)",54,Wi-Fi,21,Occasionally,None,None,normal
VID4091,Camera,Normal,40,"(55.32634, 79.64839)",72,Bluetooth,71,Daily,None,None,compromised
VID7988,Radar,Faulty,79,"(22.63536, 89.17689)",88,Bluetooth,21,Occasionally,DDoS,Zigbee,compromised
VID8901,Radar,Normal,119,"(24.39809, 13.89092)",83,Cellular,12,Occasionally,None,None,normal
VID7811,Radar,Disabled,112,"(84.80339, 43.90695)",52,Wi-Fi,7,Daily,None,None,normal
VID9064,Radar,Disabled,57,"(50.20847, 38.79614)",86,Cellular,74,Occasionally,MITM,Wi-Fi,compromised
VID8047,ECU,Disabled,54,"(26.13776, 15.32919)",55,Wi-Fi,30,Occasionally,None,None,normal
VID9027,Camera,Disabled,55,"(85.03788, 47.05146)",60,Bluetooth,92,Weekly,DDoS,Wi-Fi,compromised
VID8049,LIDAR,Faulty,115,"(26.02577, 73.03529)",79,Wi-Fi,82,Weekly,MITM,UDP,compromised
VID5007,ECU,Normal,67,"(23.73864, 72.93829)",96,Cellular,9,Weekly,None,None,normal
VID9282,Radar,Faulty,11,"(78.24517, 87.00621)",49,Bluetooth,60,Occasionally,MITM,Wi-Fi,compromised
VID1520,Radar,Faulty,19,"(47.20583, 38.18206)",43,Wi-Fi,49,Weekly,DDoS,UDP,compromised
VID8935,ECU,Normal,117,"(39.46095, 30.22048)",29,Bluetooth,5,Weekly,None,None,normal
VID8603,Camera,Disabled,89,"(20.42288, 14.33859)",21,Cellular,78,Occasionally,DDoS,Wi-Fi,compromised
VID3322,GPS,Disabled,22,"(82.49466, 44.85323)",28,Bluetooth,10,Weekly,None,None,normal
VID2904,Camera,Normal,15,"(44.52145, 78.57543)",51,Bluetooth,18,Weekly,None,None,normal
VID8961,Radar,Disabled,39,"(10.97067, 69.2328)",78,Bluetooth,26,Weekly,None,None,normal
VID1805,Camera,Disabled,84,"(65.05617, 84.44358)",78,Bluetooth,66,Weekly,Spoofing,TCP,compromised
VID8941,ECU,Disabled,7,"(55.25413, 82.39743)",96,Wi-Fi,11,Occasionally,None,None,normal
VID5873,ECU,Disabled,41,"(24.4168, 15.37927)",67,Bluetooth,72,Occasionally,Jamming,TCP,compromised
VID2054,Radar,Disabled,1,"(60.94538, 39.77734)",30,Cellular,18,Daily,None,None,normal
VID5817,ECU,Faulty,109,"(13.74952, 27.61735)",54,Wi-Fi,90,Occasionally,Jamming,Wi-Fi,compromised
VID8674,LIDAR,Normal,12,"(27.86357, 76.83083)",46,Bluetooth,9,Weekly,None,None,normal
VID3931,GPS,Faulty,0,"(70.48688, 64.03473)",38,Cellular,62,Occasionally,Jamming,Bluetooth,compromised
VID1305,ECU,Disabled,84,"(49.79491, 81.22522)",69,Wi-Fi,32,Occasionally,None,None,normal
VID1657,LIDAR,Disabled,61,"(56.48285, 24.79448)",77,Cellular,8,Daily,None,None,normal
VID1352,Camera,Disabled,105,"(72.60665, 49.76367)",22,Wi-Fi,100,Occasionally,Spoofing,Zigbee,compromised
VID8335,Camera,Normal,87,"(48.61485, 48.44854)",51,Cellular,93,Daily,None,None,compromised
VID3990,Camera,Disabled,8,"(67.96267, 25.19654)",93,Cellular,61,Occasionally,None,None,compromised
VID1078,GPS,Disabled,29,"(52.44285, 18.35327)",39,Wi-Fi,53,Daily,Spoofing,Bluetooth,compromised
VID4176,ECU,Normal,107,"(50.31811, 20.74348)",82,Cellular,43,Daily,None,None,normal
VID6354,LIDAR,Normal,114,"(58.09328, 45.88082)",60,Cellular,35,Occasionally,None,None,normal
VID4100,ECU,Disabled,62,"(53.12666, 11.09229)",81,Wi-Fi,2,Weekly,None,None,normal
VID3932,Camera,Normal,117,"(47.39049, 72.19742)",57,Wi-Fi,15,Weekly,None,None,normal
VID3434,LIDAR,Normal,95,"(54.37584, 85.09008)",45,Wi-Fi,38,Weekly,None,None,normal
VID5865,GPS,Disabled,54,"(61.71945, 71.46055)",56,Bluetooth,22,Occasionally,None,None,normal
VID2396,Radar,Disabled,62,"(80.7453, 81.78162)",86,Bluetooth,17,Daily,None,None,normal
VID4887,GPS,Faulty,10,"(72.08324, 62.77387)",83,Cellular,57,Daily,None,None,compromised
VID9562,Camera,Normal,1,"(32.26517, 55.54995)",89,Bluetooth,12,Occasionally,None,None,normal
VID2646,Camera,Faulty,59,"(81.21694, 30.05244)",81,Wi-Fi,68,Daily,Spoofing,UDP,compromised
VID7971,Radar,Normal,51,"(80.89501, 43.8668)",58,Cellular,10,Weekly,None,None,normal
VID4078,GPS,Faulty,36,"(11.16825, 53.25638)",81,Bluetooth,30,Occasionally,Spoofing,UDP,compromised
VID7652,Camera,Normal,23,"(36.79472, 56.59105)",48,Cellular,55,Weekly,DDoS,Zigbee,compromised
VID3061,GPS,Faulty,50,"(87.2125, 80.7727)",74,Wi-Fi,39,Daily,Spoofing,TCP,compromised
VID7091,Radar,Normal,67,"(65.12756, 69.80837)",56,Bluetooth,80,Occasionally,Spoofing,TCP,compromised
VID4455,Camera,Faulty,56,"(43.08089, 57.96367)",21,Wi-Fi,40,Occasionally,MITM,UDP,compromised
VID4753,ECU,Disabled,118,"(53.27761, 80.14559)",71,Bluetooth,12,Weekly,None,None,normal
VID1887,GPS,Normal,28,"(70.65379, 32.05399)",33,Bluetooth,0,Weekly,None,None,normal
VID4006,ECU,Normal,21,"(72.72676, 81.946)",23,Cellular,95,Occasionally,MITM,UDP,compromised
VID8297,Radar,Faulty,70,"(83.88447, 63.11473)",48,Cellular,56,Weekly,None,None,compromised
VID6636,ECU,Disabled,101,"(83.34985, 49.96613)",48,Bluetooth,52,Weekly,Jamming,Zigbee,compromised
VID1705,GPS,Normal,103,"(66.91913, 79.31014)",75,Wi-Fi,73,Daily,Jamming,UDP,compromised
VID2547,Camera,Normal,100,"(84.52857, 13.13682)",24,Wi-Fi,16,Daily,None,None,normal
VID4005,Camera,Normal,78,"(14.64549, 29.36571)",53,Bluetooth,8,Daily,None,None,normal
VID9634,GPS,Disabled,36,"(56.50555, 37.48381)",39,Bluetooth,92,Occasionally,DDoS,TCP,compromised
VID6289,LIDAR,Faulty,18,"(39.69857, 35.43055)",48,Cellular,21,Weekly,MITM,Bluetooth,compromised
VID8742,Camera,Normal,108,"(42.82994, 64.04838)",85,Cellular,61,Occasionally,Jamming,UDP,compromised
VID2014,ECU,Disabled,32,"(42.85847, 83.56738)",32,Wi-Fi,81,Weekly,MITM,Zigbee,compromised
VID7015,ECU,Normal,109,"(65.3961, 88.10244)",28,Bluetooth,19,Weekly,None,None,normal
VID3213,Camera,Normal,51,"(55.87037, 50.47334)",87,Bluetooth,4,Occasionally,None,None,normal
VID6397,Radar,Disabled,36,"(69.70195, 34.43332)",54,Cellular,33,Weekly,None,None,normal
VID7390,ECU,Normal,107,"(51.6027, 54.6468)",70,Wi-Fi,32,Daily,None,None,normal
VID5190,Camera,Normal,95,"(37.7274, 86.72078)",68,Wi-Fi,55,Occasionally,MITM,Bluetooth,compromised
VID4178,LIDAR,Faulty,66,"(14.38711, 70.89894)",58,Cellular,34,Occasionally,Jamming,Wi-Fi,compromised
VID9029,LIDAR,Normal,21,"(80.63464, 23.33072)",50,Cellular,98,Daily,Spoofing,Zigbee,compromised
VID9675,Camera,Disabled,119,"(24.93755, 37.85616)",68,Cellular,4,Weekly,None,None,normal
