Device ID,Device Name,Battery Status (%),Device Temperature (°C),Event Logs,Connectivity Status,Alert Response Time (ms),Firmware Vulnerabilities,Calibration Status,Maintenance Status,Patient Criticality,Label,Attack Type,Protocol
ID2051,Heart Rate Monitor,68,43.2,184,Disconnected,42,8,No,No,Low,Compromised,MITM,TCP
ID2306,Ventilator,68,30.7,38,Disconnected,19,2,Yes,No,Medium,Normal,None,None
ID2069,Ventilator,75,43.0,143,Poor,32,6,Yes,Yes,Medium,Normal,None,None
ID6279,Heart Rate Monitor,5,34.8,68,Good,50,3,No,Yes,Medium,Normal,None,None
ID7886,Heart Rate Monitor,51,43.4,36,Poor,52,6,No,Yes,High,Compromised,MITM,Wi-Fi
ID9588,Infusion Pump,31,36.6,99,Poor,30,7,Yes,Yes,High,Normal,None,None
ID2195,Glucose Monitor,97,47.1,86,Good,18,0,No,Yes,Low,Normal,None,None
ID9982,ECG Machine,31,35.2,63,Disconnected,7,9,No,No,Low,Normal,None,None
ID8986,ECG Machine,25,36.8,34,Poor,20,2,No,Yes,Medium,Normal,None,None
ID1729,Infusion Pump,39,39.5,4,Disconnected,56,2,Yes,No,Medium,Compromised,Spoofing,TCP
ID2426,Ventilator,37,35.0,19,Disconnected,9,4,Yes,No,Low,Normal,None,None
ID1834,ECG Machine,39,32.6,10,Disconnected,48,4,No,No,High,Compromised,Spoofing,Wi-Fi
ID8254,Glucose Monitor,1,41.8,133,Good,5,3,No,No,Low,Normal,None,None
ID9324,Infusion Pump,1,35.4,142,Poor,34,2,Yes,No,Low,Compromised,Spoofing,TCP
ID8236,Patient Monitor,32,49.9,164,Good,31,5,No,No,High,Compromised,MITM,UDP
ID4292,Infusion Pump,55,38.1,80,Disconnected,21,4,No,Yes,Medium,Normal,None,None
ID9295,Infusion Pump,40,33.3,173,Disconnected,47,9,No,Yes,High,Compromised,MITM,Wi-Fi
ID7803,Heart Rate Monitor,11,42.4,56,Good,22,2,No,Yes,Low,Normal,None,None
ID3445,Heart Rate Monitor,93,47.4,103,Poor,38,2,No,Yes,High,Compromised,Spoofing,TCP
ID6736,ECG Machine,21,38.6,118,Good,53,1,No,Yes,Medium,Normal,None,None
ID3319,Glucose Monitor,44,35.8,69,Poor,34,2,Yes,No,Medium,Normal,None,None
ID6873,Heart Rate Monitor,58,36.1,136,Disconnected,40,2,No,No,Low,Normal,None,None
ID9036,Patient Monitor,56,35.6,67,Poor,38,2,Yes,Yes,High,Normal,None,None
ID3411,Patient Monitor,2,37.3,55,Disconnected,57,4,No,No,Low,Compromised,DDoS,Wi-Fi
ID9375,Ventilator,33,43.6,50,Poor,24,4,Yes,No,High,Normal,None,None
ID4882,Patient Monitor,77,32.2,180,Disconnected,37,2,No,Yes,Low,Normal,None,None
ID7075,Patient Monitor,65,46.0,119,Disconnected,13,3,No,No,Low,Compromised,MITM,TCP
ID6433,ECG Machine,74,37.8,88,Disconnected,19,6,No,Yes,Low,Normal,None,None
ID9754,Heart Rate Monitor,44,44.0,179,Poor,37,3,Yes,Yes,Medium,Normal,None,None
ID2013,Heart Rate Monitor,82,38.9,200,Good,42,8,Yes,No,Low,Compromised,MITM,Wi-Fi
ID8539,Infusion Pump,36,43.2,59,Poor,23,2,Yes,Yes,Medium,Normal,None,None
ID1920,Infusion Pump,38,36.8,170,Good,16,10,Yes,Yes,High,Normal,None,None
ID3968,ECG Machine,96,33.0,35,Poor,12,3,Yes,No,Medium,Normal,None,None
ID2050,ECG Machine,29,47.6,183,Disconnected,6,5,No,Yes,Medium,Compromised,MITM,Bluetooth
ID5432,Patient Monitor,11,38.1,171,Good,19,6,No,Yes,High,Compromised,MITM,Wi-Fi
ID8985,Ventilator,69,36.1,179,Disconnected,51,10,Yes,No,High,Compromised,Spoofing,Bluetooth
ID6325,ECG Machine,60,42.3,14,Good,35,2,No,No,Medium,Normal,None,None
ID4044,ECG Machine,60,40.1,44,Good,55,7,Yes,Yes,Medium,Compromised,MITM,Bluetooth
ID6846,Patient Monitor,54,39.1,87,Good,6,10,Yes,Yes,Medium,Normal,None,None
ID1191,Ventilator,45,42.5,85,Poor,47,2,Yes,No,Medium,Compromised,Spoofing,TCP
ID4471,Heart Rate Monitor,28,32.8,151,Good,50,0,Yes,Yes,Medium,Normal,None,None
ID3938,Ventilator,17,41.3,0,Disconnected,6,10,No,No,Medium,Compromised,DDoS,Wi-Fi
ID5788,Patient Monitor,38,32.5,31,Poor,27,3,Yes,Yes,Medium,Normal,None,None
ID7796,Heart Rate Monitor,60,34.3,139,Good,17,0,Yes,Yes,High,Normal,None,None
ID4423,ECG Machine,9,43.3,60,Disconnected,23,2,Yes,Yes,Medium,Compromised,MITM,Bluetooth
ID2533,Infusion Pump,50,39.9,175,Poor,60,7,Yes,No,Medium,Compromised,DDoS,TCP
ID4666,Glucose Monitor,50,37.7,182,Poor,33,10,Yes,Yes,Medium,Normal,None,None
ID5398,Infusion Pump,18,36.6,43,Good,19,9,Yes,Yes,Low,Compromised,DDoS,TCP
ID5730,Infusion Pump,43,49.3,135,Poor,45,9,Yes,Yes,Low,Compromised,MITM,Bluetooth
ID9764,Ventilator,83,40.0,12,Poor,24,0,No,Yes,High,Normal,None,None
ID3148,Infusion Pump,25,32.8,86,Poor,48,2,No,Yes,Medium,Compromised,Spoofing,UDP
ID2414,ECG Machine,69,41.7,161,Poor,39,0,No,Yes,High,Compromised,Spoofing,TCP
ID1019,Patient Monitor,42,30.1,130,Poor,19,2,Yes,Yes,Medium,Normal,None,None
ID2899,ECG Machine,6,40.2,15,Good,32,7,No,Yes,High,Compromised,DDoS,UDP
ID7430,Patient Monitor,1,49.0,127,Poor,46,7,No,No,High,Compromised,Spoofing,Bluetooth
ID6912,Heart Rate Monitor,86,48.0,13,Disconnected,55,9,Yes,Yes,Low,Compromised,DDoS,Bluetooth
ID5869,Ventilator,76,49.8,33,Poor,60,10,Yes,Yes,Medium,Compromised,MITM,Bluetooth
ID2268,Ventilator,57,44.1,193,Disconnected,47,1,Yes,Yes,Low,Compromised,DDoS,UDP
ID7204,ECG Machine,85,36.3,5,Disconnected,18,8,No,Yes,Low,Normal,None,None
ID8282,Glucose Monitor,26,39.3,134,Good,15,5,No,Yes,Medium,Normal,None,None
ID8784,Heart Rate Monitor,79,30.7,187,Disconnected,35,6,No,Yes,High,Compromised,MITM,Wi-Fi
ID5173,Heart Rate Monitor,95,49.8,28,Disconnected,36,1,No,No,High,Compromised,DDoS,Wi-Fi
ID4544,Ventilator,100,46.5,83,Good,46,0,Yes,No,Low,Normal,None,None
ID8949,Infusion Pump,25,46.7,138,Poor,5,1,No,Yes,Medium,Compromised,Spoofing,TCP
ID2235,Ventilator,85,31.2,176,Disconnected,30,6,No,Yes,Low,Normal,None,None
ID2240,ECG Machine,94,44.2,84,Disconnected,11,10,Yes,No,Medium,Normal,None,None
ID4343,Infusion Pump,82,43.5,78,Disconnected,27,1,No,No,Low,Normal,None,None
ID1297,Patient Monitor,36,46.5,48,Good,10,10,No,No,High,Compromised,MITM,Wi-Fi
ID1759,Patient Monitor,54,40.7,55,Disconnected,25,4,No,Yes,Low,Normal,None,None
ID2459,Ventilator,38,38.3,165,Poor,26,4,Yes,No,Low,Normal,None,None
ID1514,Glucose Monitor,26,30.8,96,Good,45,6,No,Yes,Medium,Compromised,Spoofing,UDP
ID2202,Ventilator,74,41.6,50,Disconnected,28,5,No,Yes,Medium,Normal,None,None
ID7261,Infusion Pump,96,50.0,15,Poor,40,8,No,Yes,Low,Compromised,DDoS,Wi-Fi
ID1174,Heart Rate Monitor,30,44.4,154,Good,52,8,Yes,No,High,Compromised,Spoofing,Wi-Fi
ID7595,Ventilator,55,40.7,19,Disconnected,32,10,No,Yes,Medium,Normal,None,None
ID8877,Heart Rate Monitor,33,36.6,132,Poor,48,8,Yes,No,Medium,Compromised,DDoS,UDP
ID4834,Heart Rate Monitor,6,44.2,29,Disconnected,20,4,Yes,Yes,Medium,Compromised,Spoofing,Wi-Fi
ID5122,Infusion Pump,18,31.4,196,Good,7,8,No,Yes,High,Compromised,DDoS,TCP
ID1245,Glucose Monitor,0,39.4,30,Disconnected,17,7,No,Yes,Medium,Compromised,DDoS,TCP
ID8772,Patient Monitor,72,44.6,14,Good,45,3,Yes,Yes,High,Normal,None,None
ID7049,Infusion Pump,23,35.6,77,Poor,19,0,Yes,No,Low,Normal,None,None
ID9325,Patient Monitor,64,41.3,68,Disconnected,16,10,Yes,Yes,High,Normal,None,None
ID2732,Ventilator,45,39.9,162,Disconnected,37,10,Yes,No,Low,Normal,None,None
ID1265,Infusion Pump,5,41.5,96,Good,19,5,No,Yes,Medium,Normal,None,None
ID1048,Glucose Monitor,34,48.4,102,Disconnected,42,10,No,Yes,High,Compromised,DDoS,TCP
ID9922,ECG Machine,67,40.3,73,Good,55,1,Yes,No,Low,Normal,None,None
ID8345,Glucose Monitor,79,41.3,17,Good,18,3,Yes,Yes,Medium,Normal,None,None
ID7754,Heart Rate Monitor,9,48.3,106,Disconnected,56,6,Yes,No,Medium,Compromised,Spoofing,UDP
ID4878,Ventilator,8,37.0,147,Disconnected,60,1,Yes,Yes,High,Compromised,MITM,Wi-Fi
ID1943,Glucose Monitor,31,44.2,162,Poor,32,9,No,No,High,Compromised,MITM,Bluetooth
ID4385,Heart Rate Monitor,81,47.9,179,Good,40,4,No,Yes,High,Compromised,DDoS,UDP
ID7828,ECG Machine,1,41.0,184,Poor,20,4,No,Yes,High,Compromised,DDoS,TCP
ID7927,Patient Monitor,74,30.2,99,Disconnected,14,1,Yes,No,Low,Normal,None,None
ID1109,ECG Machine,15,35.8,28,Disconnected,47,7,No,Yes,Medium,Compromised,MITM,Bluetooth
ID9709,ECG Machine,75,44.1,53,Disconnected,52,4,Yes,Yes,High,Compromised,MITM,Wi-Fi
ID8983,Heart Rate Monitor,32,48.0,72,Good,60,10,Yes,Yes,Medium,Compromised,DDoS,Wi-Fi
ID1619,Infusion Pump,73,46.8,6,Disconnected,28,1,No,Yes,Medium,Compromised,Spoofing,Bluetooth
ID3941,Glucose Monitor,48,40.5,192,Poor,6,8,Yes,Yes,Low,Normal,None,None
ID1097,ECG Machine,97,49.8,1,Poor,11,5,Yes,Yes,Medium,Compromised,Spoofing,TCP
ID1828,Heart Rate Monitor,2,45.3,177,Poor,29,7,No,Yes,Low,Compromised,MITM,UDP
ID3633,Infusion Pump,74,37.5,118,Poor,15,4,Yes,Yes,High,Normal,None,None
ID2170,Heart Rate Monitor,41,33.8,80,Good,53,5,No,Yes,High,Normal,None,None
ID1979,ECG Machine,80,47.0,159,Disconnected,17,10,No,Yes,Medium,Compromised,Spoofing,TCP
ID7358,Glucose Monitor,10,42.8,173,Disconnected,35,9,Yes,Yes,High,Compromised,DDoS,UDP
ID7931,Ventilator,7,49.6,113,Disconnected,25,3,No,Yes,Medium,Compromised,Spoofing,Wi-Fi
ID6767,Infusion Pump,17,41.5,17,Disconnected,14,9,Yes,Yes,Low,Compromised,DDoS,Bluetooth
ID8175,Patient Monitor,84,46.0,80,Disconnected,52,2,Yes,Yes,High,Compromised,DDoS,UDP
ID7728,Heart Rate Monitor,12,30.5,125,Good,40,8,No,No,High,Compromised,MITM,Wi-Fi
ID5667,Heart Rate Monitor,99,35.7,31,Disconnected,39,4,Yes,Yes,Low,Normal,None,None
ID6650,Ventilator,40,40.2,92,Good,36,8,Yes,No,Medium,Normal,None,None
ID5427,Infusion Pump,11,40.0,99,Disconnected,36,5,Yes,No,High,Compromised,DDoS,UDP
ID1136,Infusion Pump,83,33.1,198,Poor,56,8,No,Yes,Low,Compromised,Spoofing,Wi-Fi
ID7963,Glucose Monitor,73,37.7,181,Disconnected,50,3,No,Yes,Medium,Compromised,MITM,Wi-Fi
ID2427,ECG Machine,46,44.9,107,Poor,59,2,No,Yes,Low,Compromised,MITM,TCP
ID4796,Glucose Monitor,90,34.7,150,Disconnected,33,9,No,No,Medium,Normal,None,None
ID2820,Heart Rate Monitor,58,30.9,14,Disconnected,35,0,Yes,No,Low,Normal,None,None
ID1227,Heart Rate Monitor,27,43.5,24,Disconnected,23,4,Yes,No,Low,Normal,None,None
ID6006,Patient Monitor,46,32.6,195,Good,35,5,No,No,Low,Normal,None,None
ID1246,ECG Machine,3,45.6,30,Good,9,6,Yes,Yes,Medium,Compromised,MITM,TCP
ID8398,Infusion Pump,30,40.7,97,Poor,24,9,Yes,No,Medium,Normal,None,None
ID6857,ECG Machine,21,45.0,138,Disconnected,7,4,No,Yes,Medium,Normal,None,None
ID4499,Patient Monitor,46,37.1,88,Disconnected,50,5,Yes,Yes,Medium,Compromised,MITM,Bluetooth
ID2116,Infusion Pump,92,49.4,159,Poor,16,2,Yes,Yes,High,Compromised,DDoS,Wi-Fi
ID1502,Ventilator,9,48.6,81,Good,9,8,Yes,No,Medium,Compromised,DDoS,UDP
ID6267,Glucose Monitor,38,49.8,90,Good,52,1,Yes,No,Medium,Normal,None,None
ID4183,ECG Machine,84,37.1,191,Good,16,10,Yes,Yes,High,Normal,None,None
ID4287,Ventilator,62,49.7,0,Disconnected,5,8,No,Yes,Low,Compromised,DDoS,Bluetooth
ID7519,Infusion Pump,25,34.4,30,Good,58,5,No,No,Low,Normal,None,None
ID9273,Infusion Pump,15,36.4,36,Disconnected,46,10,Yes,No,High,Compromised,Spoofing,Bluetooth
ID1656,Patient Monitor,18,38.4,157,Disconnected,57,4,No,No,High,Compromised,MITM,UDP
ID4333,Glucose Monitor,56,30.7,54,Good,60,4,Yes,Yes,High,Normal,None,None
ID8977,Heart Rate Monitor,14,35.0,102,Disconnected,39,6,No,No,Low,Compromised,Spoofing,Wi-Fi
ID1511,Infusion Pump,62,38.5,1,Good,18,7,Yes,Yes,Low,Normal,None,None
ID9786,Infusion Pump,57,43.1,175,Disconnected,25,1,No,Yes,Low,Normal,None,None
ID2542,Patient Monitor,59,30.0,72,Disconnected,56,1,Yes,No,Low,Compromised,Spoofing,TCP
ID1912,ECG Machine,62,41.0,138,Poor,18,9,No,No,Medium,Normal,None,None
ID9310,ECG Machine,61,44.2,29,Good,30,5,No,No,Low,Normal,None,None
ID9308,Infusion Pump,90,35.2,35,Poor,31,7,No,No,Medium,Normal,None,None
ID2076,Infusion Pump,39,36.8,182,Disconnected,25,2,No,Yes,High,Compromised,Spoofing,Wi-Fi
ID7523,Infusion Pump,1,48.1,157,Good,33,2,No,Yes,Low,Normal,None,None
ID1543,ECG Machine,62,47.7,46,Good,43,5,Yes,No,Low,Normal,None,None
ID3684,Ventilator,54,45.3,50,Poor,14,9,No,Yes,High,Compromised,Spoofing,Wi-Fi
ID2837,Patient Monitor,17,32.1,107,Good,42,2,No,Yes,Low,Normal,None,None
ID8654,Patient Monitor,11,40.9,194,Good,47,10,No,Yes,Medium,Compromised,MITM,UDP
ID7371,Patient Monitor,58,33.4,6,Poor,35,8,No,No,Low,Normal,None,None
ID3662,Heart Rate Monitor,95,37.6,121,Disconnected,32,8,No,No,High,Normal,None,None
ID6737,Infusion Pump,66,44.9,187,Poor,25,6,No,Yes,Low,Normal,None,None
ID9848,Heart Rate Monitor,22,35.8,74,Disconnected,52,0,No,No,High,Compromised,DDoS,UDP
ID3152,Patient Monitor,56,43.8,35,Poor,40,9,Yes,No,Medium,Normal,None,None
ID3437,Patient Monitor,8,44.8,183,Poor,7,7,No,No,High,Compromised,DDoS,UDP
ID5764,Ventilator,19,46.2,144,Good,15,2,No,Yes,Low,Normal,None,None
ID5796,Infusion Pump,69,31.1,41,Good,18,4,Yes,Yes,High,Normal,None,None
ID4025,ECG Machine,58,42.0,190,Disconnected,12,10,No,Yes,Low,Normal,None,None
ID4962,Heart Rate Monitor,83,46.5,25,Good,54,6,No,Yes,High,Compromised,DDoS,TCP
ID9409,Heart Rate Monitor,59,42.6,37,Good,31,1,No,No,Low,Normal,None,None
ID7299,Patient Monitor,87,33.6,28,Disconnected,50,10,No,No,Medium,Compromised,MITM,Wi-Fi
ID6270,Patient Monitor,13,36.2,21,Poor,29,10,Yes,No,Medium,Compromised,Spoofing,TCP
ID4345,ECG Machine,77,47.1,164,Disconnected,56,8,No,Yes,Medium,Compromised,MITM,UDP
ID4037,Infusion Pump,0,30.2,61,Good,10,3,Yes,No,Medium,Normal,None,None
ID7436,Heart Rate Monitor,82,36.4,55,Poor,17,1,Yes,Yes,High,Normal,None,None
ID3118,Ventilator,10,41.5,89,Poor,15,10,No,Yes,Low,Compromised,DDoS,TCP
ID6302,Glucose Monitor,100,35.6,178,Disconnected,39,9,Yes,Yes,Low,Normal,None,None
ID8467,Glucose Monitor,63,42.3,172,Disconnected,20,3,No,Yes,Medium,Normal,None,None
ID1309,Ventilator,59,41.6,167,Good,29,6,Yes,No,High,Compromised,DDoS,Wi-Fi
ID5928,Heart Rate Monitor,34,33.4,78,Disconnected,25,0,No,Yes,Low,Normal,None,None
ID4226,Glucose Monitor,28,45.1,46,Disconnected,53,6,No,Yes,Medium,Compromised,DDoS,Bluetooth
ID5404,Ventilator,55,46.5,19,Disconnected,59,2,Yes,No,Low,Compromised,Spoofing,UDP
ID4867,Glucose Monitor,99,47.4,123,Poor,13,2,No,No,High,Compromised,DDoS,Wi-Fi
ID3051,Infusion Pump,21,40.3,108,Disconnected,30,9,No,Yes,High,Normal,None,None
ID5498,Patient Monitor,42,36.1,4,Good,58,0,Yes,No,Medium,Normal,None,None
ID2823,Heart Rate Monitor,35,46.8,126,Poor,25,10,Yes,No,High,Compromised,MITM,Wi-Fi
ID6933,Glucose Monitor,43,30.6,92,Good,58,2,Yes,No,Low,Normal,None,None
ID9374,Heart Rate Monitor,93,32.8,151,Good,32,4,Yes,No,High,Compromised,MITM,TCP
ID4749,ECG Machine,35,40.5,132,Disconnected,40,1,No,No,High,Normal,None,None
ID7079,ECG Machine,53,46.2,180,Good,13,2,Yes,Yes,Low,Normal,None,None
ID3402,Patient Monitor,63,46.4,141,Good,14,10,No,No,High,Compromised,MITM,TCP
ID1361,Infusion Pump,20,40.4,28,Poor,24,10,No,Yes,High,Normal,None,None
ID4075,Infusion Pump,20,49.8,176,Good,17,7,Yes,Yes,High,Compromised,DDoS,TCP
ID8379,Heart Rate Monitor,75,32.5,38,Disconnected,36,5,No,No,Low,Normal,None,None
ID7121,Infusion Pump,42,49.9,59,Good,59,5,No,Yes,High,Normal,None,None
ID8260,Ventilator,56,38.8,112,Good,28,0,No,Yes,Medium,Normal,None,None
ID2484,Heart Rate Monitor,68,44.8,12,Poor,31,1,No,No,High,Normal,None,None
ID1742,Glucose Monitor,98,48.5,174,Disconnected,39,2,Yes,No,Low,Compromised,Spoofing,TCP
ID6106,Ventilator,36,35.7,81,Good,33,5,No,No,High,Normal,None,None
ID5728,Patient Monitor,59,30.9,123,Disconnected,29,0,Yes,Yes,High,Normal,None,None
ID3465,Glucose Monitor,80,36.0,85,Poor,35,7,No,Yes,Medium,Normal,None,None
ID3050,Glucose Monitor,22,34.4,24,Poor,29,8,No,Yes,High,Normal,None,None
ID1832,Infusion Pump,61,38.9,195,Poor,6,2,No,Yes,Low,Normal,None,None
ID2634,Heart Rate Monitor,18,38.5,176,Poor,8,6,No,Yes,High,Compromised,MITM,Wi-Fi
ID3480,Glucose Monitor,59,32.5,129,Good,47,8,No,No,Medium,Compromised,DDoS,Bluetooth
ID8829,Heart Rate Monitor,67,44.9,167,Disconnected,54,1,Yes,Yes,Low,Compromised,DDoS,Bluetooth
ID5052,Glucose Monitor,84,30.6,23,Poor,41,8,No,Yes,Low,Compromised,Spoofing,Wi-Fi
ID7152,Glucose Monitor,77,49.1,55,Good,27,3,No,Yes,Medium,Normal,None,None
ID1155,Patient Monitor,49,32.3,61,Poor,27,7,No,No,Low,Normal,None,None
ID5008,Ventilator,90,38.1,149,Good,46,1,No,No,High,Normal,None,None
ID8128,Ventilator,25,40.5,70,Poor,26,5,Yes,Yes,Low,Normal,None,None
ID5105,Patient Monitor,92,44.5,2,Disconnected,52,3,No,No,High,Compromised,Spoofing,TCP
ID8867,Infusion Pump,27,33.7,27,Disconnected,52,10,Yes,Yes,Low,Compromised,MITM,Bluetooth
ID4498,Infusion Pump,54,49.4,2,Good,54,7,No,Yes,High,Compromised,MITM,UDP
ID8781,ECG Machine,24,39.5,140,Good,49,2,No,Yes,High,Normal,None,None
ID1543,ECG Machine,0,36.3,24,Disconnected,41,1,No,Yes,Medium,Compromised,Spoofing,TCP
ID7399,Infusion Pump,42,41.0,23,Poor,57,10,Yes,Yes,High,Compromised,MITM,Bluetooth
ID8403,ECG Machine,13,34.0,55,Poor,44,5,Yes,No,Medium,Compromised,MITM,Wi-Fi
ID1869,Heart Rate Monitor,53,39.9,196,Good,38,1,No,Yes,Low,Normal,None,None
ID3096,Infusion Pump,43,38.0,19,Good,34,5,Yes,No,Medium,Normal,None,None
ID7038,Heart Rate Monitor,71,42.6,175,Disconnected,33,7,Yes,Yes,Low,Normal,None,None
ID6920,Infusion Pump,100,41.0,20,Poor,31,0,Yes,No,Low,Normal,None,None
ID8239,Infusion Pump,70,38.2,58,Disconnected,24,7,Yes,Yes,High,Normal,None,None
ID3039,Infusion Pump,90,33.0,56,Poor,49,5,No,Yes,High,Compromised,Spoofing,UDP
ID1378,Infusion Pump,97,33.8,195,Poor,36,2,Yes,No,Low,Normal,None,None
ID1109,ECG Machine,25,40.6,189,Poor,12,3,No,Yes,High,Compromised,MITM,Bluetooth
ID4148,Ventilator,69,47.2,185,Disconnected,59,6,No,Yes,Medium,Compromised,DDoS,TCP
ID7169,Heart Rate Monitor,12,31.5,73,Good,10,1,Yes,No,Medium,Normal,None,None
ID8650,ECG Machine,36,34.0,33,Disconnected,48,7,Yes,No,Low,Compromised,DDoS,Bluetooth
ID9434,Ventilator,97,45.7,17,Poor,26,3,No,No,High,Compromised,Spoofing,Wi-Fi
ID1571,Glucose Monitor,85,31.8,67,Good,8,8,Yes,No,Medium,Normal,None,None
ID1122,ECG Machine,66,46.0,140,Good,25,6,Yes,No,High,Compromised,Spoofing,TCP
ID4932,Infusion Pump,18,44.0,181,Poor,14,5,No,No,Medium,Compromised,DDoS,Wi-Fi
ID6268,ECG Machine,93,36.7,191,Poor,18,8,No,No,Low,Normal,None,None
ID9986,Infusion Pump,8,35.6,47,Good,56,9,No,Yes,Low,Compromised,MITM,TCP
ID3509,Patient Monitor,68,46.2,73,Poor,9,10,Yes,No,High,Compromised,Spoofing,TCP
ID4192,Glucose Monitor,99,39.5,53,Poor,47,10,No,No,Low,Compromised,DDoS,UDP
ID3958,Heart Rate Monitor,56,40.1,5,Poor,50,3,Yes,No,High,Compromised,MITM,TCP
ID9118,Patient Monitor,66,37.7,164,Poor,23,9,Yes,No,Low,Normal,None,None
ID4726,Glucose Monitor,41,47.5,165,Good,46,0,No,No,High,Compromised,MITM,TCP
ID9393,Glucose Monitor,96,36.6,128,Disconnected,25,10,No,Yes,High,Normal,None,None
ID7985,Patient Monitor,89,46.5,75,Disconnected,22,1,Yes,No,High,Compromised,MITM,UDP
ID3879,ECG Machine,52,33.1,141,Poor,17,3,No,Yes,High,Normal,None,None
ID3511,Ventilator,98,46.5,83,Good,32,5,No,No,High,Normal,None,None
ID4934,Glucose Monitor,40,45.9,46,Good,28,10,No,Yes,High,Compromised,DDoS,TCP
ID3178,Heart Rate Monitor,85,43.3,194,Good,51,2,No,Yes,High,Compromised,MITM,TCP
ID7005,Ventilator,59,44.2,84,Poor,39,4,Yes,No,High,Normal,None,None
ID3581,Patient Monitor,80,33.9,144,Disconnected,18,3,Yes,No,Low,Normal,None,None
ID2773,Ventilator,90,32.7,137,Disconnected,47,1,No,No,High,Compromised,Spoofing,Bluetooth
ID6658,Ventilator,20,30.7,16,Poor,47,2,Yes,Yes,High,Compromised,Spoofing,TCP
ID9504,Glucose Monitor,19,34.6,125,Good,23,7,Yes,No,High,Compromised,Spoofing,Bluetooth
ID2858,ECG Machine,42,39.3,68,Disconnected,48,2,No,Yes,Medium,Compromised,DDoS,TCP
ID9897,ECG Machine,74,43.0,3,Disconnected,11,2,No,No,High,Normal,None,None
ID5926,Glucose Monitor,36,37.3,105,Disconnected,29,0,No,Yes,Low,Normal,None,None
ID9529,Glucose Monitor,28,46.5,132,Good,46,3,No,Yes,Medium,Normal,None,None
ID4717,Glucose Monitor,49,45.8,137,Poor,39,2,No,No,Low,Compromised,Spoofing,Bluetooth
ID8996,Patient Monitor,1,32.2,110,Disconnected,57,6,Yes,Yes,High,Compromised,DDoS,Bluetooth
ID5787,Ventilator,96,34.8,75,Good,48,1,No,Yes,Medium,Normal,None,None
ID2535,Ventilator,49,49.1,68,Poor,54,8,No,Yes,High,Compromised,Spoofing,TCP
ID8143,Ventilator,46,42.5,167,Good,31,6,Yes,Yes,Medium,Normal,None,None
ID1880,Patient Monitor,90,39.1,116,Good,39,9,Yes,No,Medium,Normal,None,None
ID5503,Heart Rate Monitor,57,32.9,194,Good,28,10,Yes,Yes,Medium,Normal,None,None
ID5956,Ventilator,9,33.2,193,Poor,40,0,No,No,Medium,Compromised,DDoS,Wi-Fi
ID5844,Ventilator,35,45.6,159,Disconnected,20,2,No,No,Medium,Compromised,MITM,Bluetooth
ID9987,Infusion Pump,90,41.4,9,Poor,48,8,No,No,High,Compromised,DDoS,Wi-Fi
ID1647,Patient Monitor,41,33.6,180,Disconnected,27,8,No,No,Low,Normal,None,None
ID2236,ECG Machine,61,35.2,194,Poor,20,10,Yes,No,Low,Normal,None,None
ID1167,Infusion Pump,27,37.2,136,Poor,45,4,No,No,High,Compromised,Spoofing,UDP
ID5825,Heart Rate Monitor,4,37.0,53,Disconnected,27,0,Yes,No,Low,Compromised,Spoofing,Bluetooth
ID3372,Patient Monitor,13,43.8,35,Disconnected,14,0,No,Yes,Low,Compromised,MITM,TCP
ID5254,Ventilator,41,32.9,117,Poor,17,10,Yes,No,Medium,Normal,None,None
ID6213,Glucose Monitor,93,45.7,130,Good,12,6,No,No,High,Compromised,MITM,UDP
ID8822,ECG Machine,2,41.8,24,Poor,21,10,No,No,High,Compromised,Spoofing,Wi-Fi
ID9570,Ventilator,85,42.6,109,Disconnected,45,6,Yes,Yes,High,Compromised,DDoS,UDP
ID8525,Glucose Monitor,52,42.4,195,Poor,25,6,Yes,No,High,Compromised,DDoS,Wi-Fi
ID7341,Infusion Pump,56,39.9,134,Disconnected,59,5,Yes,Yes,High,Compromised,MITM,Wi-Fi
ID3396,Patient Monitor,3,46.2,196,Disconnected,39,3,No,Yes,Medium,Compromised,DDoS,UDP
ID8884,Heart Rate Monitor,52,37.8,168,Disconnected,42,1,No,No,Medium,Compromised,Spoofing,Wi-Fi
ID1003,Heart Rate Monitor,78,32.9,80,Disconnected,33,4,No,Yes,Medium,Normal,None,None
ID2428,Heart Rate Monitor,40,44.5,64,Poor,17,7,No,No,Low,Normal,None,None
ID6049,Patient Monitor,7,38.8,8,Good,46,1,Yes,No,Medium,Normal,None,None
ID2890,Ventilator,78,44.2,11,Good,28,9,Yes,Yes,Low,Normal,None,None
ID5208,Patient Monitor,62,40.5,8,Good,17,3,Yes,No,Medium,Normal,None,None
ID2166,Ventilator,64,41.1,153,Disconnected,15,3,Yes,No,Low,Normal,None,None
ID3207,Heart Rate Monitor,25,37.8,81,Disconnected,29,8,Yes,Yes,Medium,Normal,None,None
ID1310,ECG Machine,14,38.3,26,Good,39,10,No,Yes,High,Compromised,DDoS,TCP
ID5178,Infusion Pump,93,31.0,146,Poor,8,0,No,Yes,Low,Normal,None,None
ID1837,Ventilator,2,37.9,49,Poor,53,5,Yes,Yes,Low,Compromised,Spoofing,Bluetooth
ID4578,Heart Rate Monitor,95,32.7,132,Poor,43,10,Yes,No,High,Compromised,MITM,TCP
ID6709,Glucose Monitor,42,32.4,155,Good,54,1,Yes,No,Medium,Normal,None,None
